,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,group1,group2
4565,4863_01,Europa,True,TRAPPIST-1e,37.0,False,1721.0,667.0,0.0,28.0,1362.0,False,T,S
4566,4864_01,Earth,False,55 Cancri e,24.0,False,0.0,0.0,0.0,734.0,21.0,False,G,P
4567,4866_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,True,F,S
4568,4868_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,775.0,0.0,13.0,0.0,True,E,P
4569,4870_01,Earth,False,55 Cancri e,14.0,False,8.0,0.0,0.0,0.0,176.0,False,G,P
4570,4871_01,Earth,False,PSO J318.5-22,13.0,False,0.0,611.0,0.0,0.0,0.0,False,F,P
4571,4873_01,Europa,False,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,True,C,S
4572,4874_01,Mars,False,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,True,F,S
4573,4874_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4574,4875_01,Earth,False,TRAPPIST-1e,21.0,False,529.0,8.0,89.0,21.0,0.0,True,F,S
4575,4876_01,Mars,False,TRAPPIST-1e,25.0,False,750.0,0.0,109.0,368.0,0.0,False,F,S
4576,4878_01,Mars,False,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,False,F,S
4577,4879_01,Earth,False,TRAPPIST-1e,20.0,False,362.0,0.0,31.0,12.0,483.0,False,G,P
4578,4880_01,Earth,False,55 Cancri e,22.0,False,126.0,3.0,0.0,1305.0,0.0,False,G,P
4579,4881_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
4580,4882_01,Europa,False,TRAPPIST-1e,27.0,False,9.0,2031.0,0.0,20.0,1837.0,False,B,S
4581,4883_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4582,4884_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S
4583,4885_01,Mars,False,TRAPPIST-1e,21.0,False,74.0,0.0,713.0,0.0,502.0,True,F,S
4584,4886_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1770.0,1284.0,8.0,False,F,S
4585,4887_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,True,F,P
4586,4888_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4587,4889_01,Earth,False,PSO J318.5-22,57.0,False,274.0,8.0,0.0,19.0,466.0,False,G,S
4588,4890_01,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4589,4890_02,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,0.0,0.0,True,F,S
4590,4891_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
4591,4891_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
4592,4892_01,Earth,False,TRAPPIST-1e,52.0,False,44.0,0.0,0.0,42.0,1731.0,False,G,S
4593,4893_01,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4594,4895_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4595,4896_01,Earth,False,TRAPPIST-1e,40.0,False,176.0,932.0,0.0,0.0,0.0,False,F,P
4596,4897_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,31.0,2121.0,0.0,False,F,P
4597,4898_01,Earth,False,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,True,F,S
4598,4899_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4599,4899_02,Earth,False,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,True,G,S
4600,4900_01,Earth,False,PSO J318.5-22,35.0,False,0.0,0.0,2.0,672.0,10.0,False,F,P
4601,4901_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,False,G,P
4602,4901_02,Earth,False,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,False,E,P
4603,4902_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4604,4903_01,Earth,False,55 Cancri e,23.0,False,62.0,0.0,0.0,1.0,2203.0,False,F,P
4605,4904_01,Earth,False,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,False,E,S
4606,4909_01,Earth,False,55 Cancri e,59.0,False,460.0,139.0,0.0,1.0,0.0,False,F,P
4607,4910_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,False,E,P
4608,4911_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,702.0,0.0,False,F,P
4609,4912_01,Mars,False,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,False,D,P
4610,4912_02,Mars,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4611,4913_01,Mars,False,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,True,F,P
4612,4915_01,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4613,4916_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4614,4917_01,Europa,False,55 Cancri e,36.0,True,1.0,10029.0,1.0,1679.0,27.0,True,B,S
4615,4918_01,Earth,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4616,4920_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4617,4923_01,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4618,4923_02,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4619,4923_03,Mars,False,TRAPPIST-1e,24.0,False,261.0,0.0,780.0,0.0,0.0,True,F,S
4620,4924_01,Mars,False,55 Cancri e,31.0,False,725.0,0.0,747.0,0.0,0.0,False,F,P
4621,4925_01,Mars,False,TRAPPIST-1e,23.0,False,197.0,76.0,5635.0,7.0,0.0,True,F,S
4622,4927_01,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4623,4927_02,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4624,4927_03,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4625,4927_04,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4626,4929_01,Mars,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4627,4930_01,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
4628,4930_02,Europa,False,TRAPPIST-1e,51.0,False,0.0,3571.0,106.0,0.0,0.0,True,B,P
4629,4932_01,Mars,True,TRAPPIST-1e,22.0,False,223.0,0.0,630.0,14.0,0.0,True,D,P
4630,4932_02,Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4631,4933_01,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4632,4933_02,Earth,False,TRAPPIST-1e,16.0,False,2083.0,0.0,10.0,0.0,0.0,False,F,S
4633,4933_03,Mars,False,TRAPPIST-1e,24.0,False,623.0,0.0,501.0,304.0,776.0,False,F,S
4634,4933_04,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4635,4934_01,Earth,False,TRAPPIST-1e,31.0,False,210.0,20.0,0.0,1027.0,199.0,False,F,P
4636,4937_01,Earth,False,TRAPPIST-1e,34.0,False,1242.0,444.0,0.0,22.0,0.0,False,G,S
4637,4938_01,Earth,False,55 Cancri e,20.0,False,0.0,0.0,847.0,0.0,0.0,True,G,S
4638,4939_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,2077.0,0.0,0.0,0.0,True,F,P
4639,4940_01,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4640,4941_01,Mars,False,TRAPPIST-1e,35.0,False,988.0,0.0,830.0,2.0,0.0,False,F,P
4641,4942_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4642,4942_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4643,4943_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4644,4944_01,Europa,False,55 Cancri e,27.0,False,269.0,2171.0,2.0,2.0,0.0,True,A,S
4645,4944_02,Europa,False,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,False,A,S
4646,4944_03,Europa,False,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,False,A,S
4647,4945_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4648,4946_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4649,4950_01,Earth,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4650,4951_01,Mars,False,TRAPPIST-1e,43.0,False,11.0,0.0,1297.0,38.0,0.0,True,F,P
4651,4952_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4652,4954_01,Earth,False,TRAPPIST-1e,24.0,False,3.0,1018.0,687.0,50.0,0.0,True,G,S
4653,4956_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4654,4958_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,235.0,0.0,474.0,0.0,False,G,S
4655,4961_01,Mars,False,TRAPPIST-1e,32.0,False,1016.0,0.0,307.0,5.0,0.0,True,F,S
4656,4963_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4657,4964_01,Mars,False,TRAPPIST-1e,64.0,False,2147.0,0.0,191.0,59.0,0.0,False,D,S
4658,4965_01,Earth,False,TRAPPIST-1e,21.0,False,457.0,79.0,1134.0,0.0,0.0,False,E,P
4659,4970_01,Earth,False,PSO J318.5-22,26.0,False,0.0,9.0,0.0,0.0,1376.0,False,F,S
4660,4972_01,Europa,False,55 Cancri e,35.0,False,87.0,1719.0,2750.0,0.0,79.0,True,B,P
4661,4973_01,Earth,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,False,E,P
4662,4973_02,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4663,4974_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,False,A,P
4664,4974_02,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,P,F
4665,4975_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4666,4975_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4667,4975_03,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4668,4977_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,4.0,834.0,0.0,32.0,True,F,S
4669,4977_02,Earth,False,TRAPPIST-1e,32.0,False,2756.0,125.0,9.0,0.0,103.0,False,F,S
4670,4978_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,0.0,False,F,P
4671,4979_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4672,4980_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,False,G,P
4673,4980_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4674,4980_03,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4675,4981_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,True,F,S
4676,4981_02,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4677,4981_03,Earth,False,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,False,G,S
4678,4983_01,Earth,False,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,0.0,True,F,P
4679,4987_01,Earth,False,TRAPPIST-1e,21.0,False,36.0,162.0,0.0,588.0,0.0,True,G,S
4680,4989_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,False,E,P
4681,4990_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,B,P
4682,4991_01,Earth,False,TRAPPIST-1e,79.0,False,610.0,0.0,0.0,200.0,5.0,False,G,P
4683,4992_01,Earth,False,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,False,F,P
4684,4995_01,Earth,False,55 Cancri e,42.0,False,642.0,282.0,0.0,0.0,0.0,True,G,P
4685,4996_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4686,4997_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
4687,4998_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4688,4999_01,Earth,False,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,False,F,S
4689,5000_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4690,5003_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4691,5004_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
4692,5005_01,Earth,False,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,False,F,P
4693,5006_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
4694,5006_02,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
4695,5006_03,Europa,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,False,B,P
4696,5007_01,Mars,False,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,False,F,S
4697,5008_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4698,5009_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4699,5010_01,Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,False,F,P
4700,5012_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4701,5013_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,True,F,S
4702,5014_01,Earth,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,False,D,P
4703,5014_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4704,5015_01,Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,False,C,S
4705,5016_01,Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,False,F,P
4706,5017_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4707,5018_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4708,5019_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,False,F,S
4709,5020_01,Earth,False,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,True,F,S
4710,5021_01,Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,True,B,P
4711,5023_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,False,G,P
4712,5025_01,Earth,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,False,F,P
4713,5027_01,Earth,False,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,False,E,S
4714,5028_01,Europa,False,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,False,A,S
4715,5032_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
4716,5034_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,False,G,S
4717,5035_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4718,5036_01,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4719,5036_02,Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,False,G,P
4720,5039_01,Mars,False,TRAPPIST-1e,16.0,False,1285.0,0.0,14.0,1386.0,0.0,False,F,S
4721,5039_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4722,5039_03,Mars,False,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,True,F,S
4723,5039_04,Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,False,F,S
4724,5040_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,False,C,S
4725,5040_02,Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,False,C,S
4726,5042_01,Earth,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,True,F,P
4727,5044_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,False,G,S
4728,5044_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4729,5048_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,P,F
4730,5050_01,Earth,False,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,False,F,P
4731,5051_01,Mars,False,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,False,E,S
4732,5052_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4733,5052_02,Mars,False,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,True,F,S
4734,5057_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4735,5058_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4736,5058_02,Mars,False,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,False,F,S
4737,5058_03,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4738,5059_01,Earth,False,55 Cancri e,21.0,False,639.0,0.0,0.0,0.0,0.0,False,F,P
4739,5060_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
4740,5060_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
4741,5060_03,Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,False,C,P
4742,5060_04,Europa,False,55 Cancri e,29.0,True,530.0,418.0,0.0,0.0,9129.0,False,C,P
4743,5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4744,5061_02,Europa,False,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,True,C,S
4745,5062_01,Earth,False,TRAPPIST-1e,46.0,False,971.0,0.0,20.0,0.0,5.0,False,E,S
4746,5063_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,794.0,16.0,0.0,0.0,True,G,S
4747,5064_01,Europa,False,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,False,A,S
4748,5065_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
4749,5065_02,Europa,False,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,False,E,S
4750,5067_01,Earth,False,55 Cancri e,36.0,False,0.0,1808.0,0.0,344.0,0.0,True,F,S
4751,5068_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
4752,5069_01,Earth,False,PSO J318.5-22,56.0,False,1309.0,0.0,69.0,1.0,0.0,False,F,S
4753,5070_01,Earth,False,TRAPPIST-1e,20.0,False,542.0,175.0,0.0,5.0,0.0,True,F,S
4754,5072_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4755,5072_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4756,5073_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4757,5074_01,Mars,False,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,False,F,S
4758,5076_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,False,G,P
4759,5080_01,Earth,False,55 Cancri e,21.0,False,1.0,0.0,143.0,558.0,1.0,False,F,S
4760,5083_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4761,5084_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
4762,5084_02,Europa,False,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,False,E,P
4763,5085_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,True,F,S
4764,5087_01,Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,0.0,False,F,P
4765,5088_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,True,F,S
4766,5089_01,Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,False,B,P
4767,5089_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,True,B,P
4768,5090_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4769,5090_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4770,5090_03,Earth,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4771,5090_04,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4772,5090_05,Earth,False,PSO J318.5-22,32.0,False,793.0,0.0,0.0,0.0,0.0,False,E,P
4773,5090_06,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4774,5091_01,Earth,False,55 Cancri e,18.0,False,1471.0,59.0,95.0,1109.0,330.0,False,F,S
4775,5093_01,Europa,False,55 Cancri e,49.0,True,9.0,179.0,0.0,3.0,7865.0,False,C,P
4776,5095_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
4777,5097_01,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4778,5097_02,Earth,False,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,True,G,P
4779,5097_03,Earth,False,55 Cancri e,51.0,False,6.0,0.0,706.0,0.0,0.0,True,F,P
4780,5103_01,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
4781,5104_01,Earth,False,55 Cancri e,31.0,False,25.0,712.0,0.0,16.0,0.0,True,G,S
4782,5105_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,S,G
4783,5106_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4784,5108_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4785,5109_01,Earth,False,PSO J318.5-22,47.0,False,83.0,1.0,0.0,654.0,3.0,True,G,S
4786,5111_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,3.0,0.0,763.0,3541.0,False,B,P
4787,5111_02,Europa,False,TRAPPIST-1e,28.0,False,29.0,394.0,0.0,712.0,4360.0,False,B,P
4788,5111_03,Europa,False,TRAPPIST-1e,32.0,False,0.0,419.0,0.0,1984.0,521.0,False,B,P
4789,5112_01,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4790,5112_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4791,5112_03,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4792,5115_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4793,5115_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4794,5116_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4795,5116_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
4796,5120_01,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
4797,5122_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,True,F,S
4798,5124_01,Earth,False,TRAPPIST-1e,41.0,False,256.0,109.0,0.0,340.0,0.0,False,F,P
4799,5125_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,22.0,738.0,0.0,False,F,S
4800,5126_01,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
4801,5127_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,679.0,0.0,0.0,213.0,True,G,S
4802,5127_02,Earth,False,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,False,F,S
4803,5128_01,Mars,False,TRAPPIST-1e,65.0,False,56.0,0.0,1081.0,21.0,0.0,False,F,P
4804,5128_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,1.0,2832.0,0.0,0.0,True,F,P
4805,5129_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
4806,5130_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
4807,5132_01,Earth,False,TRAPPIST-1e,42.0,False,5049.0,477.0,0.0,0.0,0.0,False,G,P
4808,5133_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,846.0,0.0,0.0,True,G,P
4809,5133_02,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
4810,5133_03,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
