,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
1370,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3709,0.21518987341772153,0.00718922314511063,0.07322309059806124,0.0,0.0007140307033202428,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
715,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3351,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1051,0.22784810126582278,0.05967753193271445,0.0,0.002170951813383279,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3630,0.7088607594936709,0.06749493962448523,0.0,0.0,0.00013388075687254553,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
931,0.3037974683544304,0.01758916730648426,0.0,0.0,0.020037486611924313,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3321,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8690,0.3291139240506329,0.0,0.0,0.07968670185595096,4.4626918957515175e-05,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7453,0.34177215189873417,0.0,0.0012075269177875424,0.0037885237527668994,0.04230631917172439,0.0384121327642647,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7690,0.25316455696202533,0.04362392685139946,0.0,8.513536523071684e-05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5381,0.4430379746835443,0.017240175891673065,0.014624492670982456,0.019538566320449514,4.4626918957515175e-05,0.08221108026353956,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6587,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4804,0.26582278481012656,0.0,3.3542414382987286e-05,0.12055167716669504,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5142,0.3291139240506329,0.04641585816988902,0.0025492234931070337,0.0,0.06595858621920743,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6945,0.26582278481012656,0.0,0.0023479690068091102,8.513536523071684e-05,0.0,0.020138399701653337,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7780,0.5189873417721519,0.05835136455643191,0.0,0.0,0.0,0.002030414784734596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7083,0.46835443037974683,0.0012563690933203044,0.08952470398819307,0.0,0.05484648339878615,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1677,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1644,0.43037974683544306,0.003420115865149717,0.016033274075067924,0.016473693172143707,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6447,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7055,0.2911392405063291,0.24987785300481608,0.01891792171200483,0.004384471309381917,0.0,0.0037293332780839513,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7530,0.22784810126582278,0.0,0.0,0.0,4.4626918957515175e-05,0.01388140720175693,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2841,0.46835443037974683,0.0,0.06926508570086874,0.07023667631534139,0.0158871831488754,4.1437036423155016e-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
180,0.569620253164557,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6030,0.16455696202531644,0.07984923570880156,0.0,0.0002554060956921505,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8377,0.49367088607594933,0.0,0.0,0.05495487825642772,0.009996429846483398,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5153,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4324,0.2911392405063291,0.0,0.004628853184852245,0.00017027073046143367,0.018386290610496254,0.009116148013094103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4047,0.31645569620253167,0.02875689258044252,0.0,0.024135876042908223,0.03458586219207426,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7510,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,0.34177215189873417,0.0002791931318489565,0.0,0.03814064362336114,0.010219564441270975,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2910,0.22784810126582278,0.0,0.02448596249958072,0.003362846926613315,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
477,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
384,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5092,0.37974683544303794,0.0,0.00197900244859625,0.0007662182870764515,0.028516601213852195,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
836,0.3291139240506329,0.0,0.0,0.030478460752596626,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1169,0.4050632911392405,0.0018845536399804564,0.013182168852514003,0.045164311254895284,0.0012049268118529098,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5156,0.34177215189873417,0.0,0.0,0.034054146092286734,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
714,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3881,0.7341772151898734,0.0,0.009358333612853454,0.15439298484590497,0.005444484112816852,0.0012431110926946504,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5314,0.22784810126582278,0.0,0.0,0.0684914013281117,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6678,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6767,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7091,0.24050632911392406,0.0006979828296223913,0.0008050179451916949,0.0,0.0,0.023411925579082584,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7321,0.3037974683544304,0.03364277238779926,0.032435514708348705,0.014856121232760087,0.0008479114601927883,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2595,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1152,0.25316455696202533,0.004536888392545543,0.030355885016603495,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2724,0.5443037974683544,0.023452223075312348,0.00036896655821286014,0.0338838753618253,0.0006694037843627276,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1437,0.22784810126582278,0.05339568646611293,0.0,0.0005533798739996594,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6294,0.4430379746835443,0.006281845466601522,0.0,0.027881832113059765,0.0019189575151731526,0.0006629925827704803,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8152,0.4810126582278481,0.00970196133175124,0.0003018817294468856,0.0,0.0,0.02411635519827622,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1725,0.6075949367088608,0.009771759614713478,0.004259886626639385,0.0,0.18305962156372724,0.021588695976463762,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8668,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7938,0.26582278481012656,0.00013959656592447826,0.16392177908965888,0.0027243316873829387,0.22099250267761514,0.0718518211577508,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3135,0.31645569620253167,0.007398617993997348,0.0015429510616174153,0.0,0.0,0.034931421704719676,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2447,0.27848101265822783,0.0,3.3542414382987286e-05,0.011535841988762131,0.0,0.05585712509841296,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6815,0.6835443037974683,6.979828296223913e-05,0.0,0.004639877405074068,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3177,0.3924050632911392,0.0,0.04078757588971254,0.0,0.040030346304891114,0.019806903410268098,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7505,0.34177215189873417,0.002163746771829413,0.00754704323617214,0.014089902945683637,0.0,0.0005801185099241702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5157,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7121,0.3670886075949367,0.015355622251692609,0.037902928252775636,0.0,0.0003123884327026062,0.039406621638420423,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5099,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6162,0.4050632911392405,0.027709918336008933,0.0,0.0002979737783075089,0.008122099250267762,0.00020718518211577507,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6957,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6962,0.4810126582278481,0.0002791931318489565,0.20038238352396606,0.0,0.16431631560157087,0.008163096175361538,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4873,0.569620253164557,0.061282892440845955,0.0,0.01830410352460412,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
988,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4702,0.3291139240506329,0.09290151462274028,0.0,0.04141835518474374,0.021599428775437343,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
170,0.2911392405063291,0.0,0.0,0.00034054146092286734,0.047840057122456266,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2499,0.49367088607594933,0.0,0.23868782074933753,0.0,0.5894323455908604,0.06277711018107984,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5359,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4640,0.4430379746835443,0.06896070356669226,0.0,0.03533117657074749,8.925383791503035e-05,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6120,0.35443037974683544,0.0,0.024418877670814746,0.0,0.0,0.0033978369866987114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4679,0.26582278481012656,0.002512738186640609,0.005433871130043941,0.0,0.026240628347018922,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3214,0.3291139240506329,0.006002652334752565,0.012645490222386207,0.0,0.0,0.0031906518045829364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2184,0.3291139240506329,0.0009771759614713477,0.0,0.0,0.03824526954659051,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4579,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8678,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8206,0.21518987341772153,0.0,0.0271693556502197,0.0028094670526136556,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7790,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3588,0.26582278481012656,0.1833600893418022,0.0,0.025412906521368975,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2693,0.5569620253164557,0.0,0.0,0.031670355865826665,0.002766868975365941,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3461,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1352,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8104,0.49367088607594933,0.013959656592447826,0.0,0.046100800272433164,0.002900749732238486,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3147,0.24050632911392406,0.0,0.015530137859323114,0.011450706623531414,0.0,0.00016574814569262006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3632,0.8227848101265822,0.0,0.0,0.0,0.0,0.03766626610864791,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2598,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3379,0.3670886075949367,0.00872478537027989,0.17277697648676751,0.00038310914353822576,4.4626918957515175e-05,4.1437036423155016e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1063,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2737,0.2911392405063291,0.00034899141481119564,0.010331063629960084,0.015452068789375106,0.0003123884327026062,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4123,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
182,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
117,0.22784810126582278,0.003838905562923152,0.02002482138664341,0.0020858164481525627,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6094,0.49367088607594933,0.0,0.0,0.030223054656904478,0.0024991074616208496,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4777,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1382,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5118,0.5822784810126582,0.0,0.15174588266863448,0.0,0.010844341306676188,0.3203082915509883,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
211,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1404,0.34177215189873417,0.03873804704404272,0.0,0.031670355865826665,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
808,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2244,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6430,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5673,0.45569620253164556,0.0,0.06131553349210076,0.38557806912991655,4.4626918957515175e-05,8.287407284631003e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8446,0.37974683544303794,0.036434703706288825,0.0,0.0,0.0,0.0011187999834251854,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3915,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1360,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
831,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4103,0.5443037974683544,0.0,0.005635125616341864,0.00012770304784607525,0.0,0.018729540463266067,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1985,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5631,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2308,0.3291139240506329,0.038528652195156,0.006440143561533559,0.0012770304784607525,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7028,0.3291139240506329,0.002512738186640609,0.07664441686512595,0.0,0.1020617636558372,0.006588488791281648,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7163,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7416,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5965,0.4177215189873418,0.00013959656592447826,0.15905812900412572,0.0,0.001517315244555516,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6613,0.4810126582278481,0.0,0.02703518599268775,0.00012770304784607525,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
522,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3867,0.6835443037974683,0.0,0.0,0.0,0.14280614066404856,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2316,0.17721518987341772,0.010330145878411391,0.0,0.0014473012089221862,0.03605855051767226,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6697,0.27848101265822783,0.0,0.004192801797873411,0.0,0.029587647268832562,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6645,0.34177215189873417,0.0,0.09717237446751417,0.028052102843521196,0.02164405569439486,0.0004558074006547052,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1242,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7795,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1031,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7093,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
276,0.2911392405063291,0.0,0.019588769999664576,0.0,0.0008925383791503035,0.10230804292876973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6400,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
664,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3326,0.18987341772151897,0.005932854051790326,0.012511320564854258,0.006810829218457347,0.00022313459478757588,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1487,0.3291139240506329,0.02324282822642563,0.06101365176265387,0.0,4.4626918957515175e-05,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6596,0.4430379746835443,0.0,0.0023815114211920975,0.02686020773029116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3561,0.43037974683544306,0.004955678090318978,0.0,0.010301379192916738,0.017538379150303464,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
643,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6924,0.6329113924050633,0.0,0.006205346660852648,0.0,4.4626918957515175e-05,0.0231218663241205,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
771,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
652,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6797,0.4810126582278481,0.0,0.011337336061449703,0.0,0.020215994287754373,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2587,0.31645569620253167,0.021916660850143085,6.708482876597457e-05,0.027583858334752256,0.004105676544091396,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32,0.4050632911392405,0.0,0.028511052225539193,0.003447982291844032,0.01950196358443413,0.018770977499689222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1968,0.37974683544303794,0.004397291826621065,0.31241404756314356,0.010599352971224246,0.11710103534451982,0.18804127128827747,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8462,0.49367088607594933,0.018566343267955608,0.00013416965753194915,4.256768261535842e-05,0.0,0.018729540463266067,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2182,0.5569620253164557,0.09834578069379493,0.03052359708851843,0.0007236506044610931,0.06479828632631203,0.15671487175237228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5438,0.3924050632911392,0.0,0.04994465501626807,0.0028946024178443724,0.00026776151374509105,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1455,0.4050632911392405,6.979828296223913e-05,0.015764934760004026,0.0,0.06426276329882186,0.0875978949985497,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2549,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6410,0.4177215189873418,0.003280519299225239,0.0,0.0,0.0,0.12625864998135333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
784,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6474,0.620253164556962,0.02477839045159489,0.015060544057961292,0.00034054146092286734,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4611,0.24050632911392406,0.0908075661338731,0.0,0.001319598161076111,4.4626918957515175e-05,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2333,0.35443037974683544,0.0,0.0018448327910643007,0.0,0.029275258836129955,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3038,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7911,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3300,0.45569620253164556,0.0,0.0003354241438298729,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3251,0.24050632911392406,0.0,0.04518163217388387,0.0,0.07836486968939665,0.0015331703476567356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5130,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7178,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
822,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5604,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3746,0.7468354430379747,0.027919313184895652,0.0,0.00536352800953516,0.0,0.0065470517548584925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4527,0.620253164556962,0.0,0.2603562204407473,8.513536523071684e-05,0.0,0.004060829569469192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4417,0.18987341772151897,0.0,0.000234796900680911,0.0,0.03342556229917887,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5429,0.5569620253164557,0.05688560061422489,0.0073457887498742155,0.0009364890175378852,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2459,0.24050632911392406,0.0,0.0,0.0,0.0,0.04355032528073592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6876,0.21518987341772153,0.0,0.00630597390400161,0.03384130767920994,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3470,0.5443037974683544,0.00013959656592447826,0.1290041257169691,0.0,0.00013388075687254553,0.014337214602411635,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4785,0.5949367088607594,0.005793257485865848,3.3542414382987286e-05,0.0,0.029186004998214925,0.00012431110926946505,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3154,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3802,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5166,0.27848101265822783,0.05290709848537726,0.0,0.0019581134003064872,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8108,0.24050632911392406,0.06184127870454387,0.0,0.0,0.07082292038557658,0.0004972444370778602,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
866,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2205,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6601,0.8227848101265822,0.23438263418719898,3.3542414382987286e-05,0.000510812191384301,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6185,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6405,0.3924050632911392,0.0053046695051301735,0.0,0.10207730291162949,0.004551945733666548,0.0009530518377325654,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
